title,poem_cleaned
,Oy...Türkiye...Türkiye!
,"Bayragin var kirmizi, kizil beyaz rengarenk,"
,"Dag düz ova yaylani, sayiklar oldum tek tek,"
,"Kuslar ceylanlarin var, biri öbüründen ürkek,"
,"Hep ezberimdesin, özleminse bendeki tümsek,"
,"içime düstü senin hasretin, bilmemki etsek,"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalim olmussun oysa simdilerde,"
,varsa birden asik ettin beni kendine!
,"Kor olup düstün hep, yarali yüregime!"
,"topragim denildiginde, sensin ilk akla gelen,"
,"Yurdum hatirlaninca, yas olur gözden süzülen!"
,"Sila konusuldugunda hepten, beni bende bitiren,"
,"Diyar memleket sözcügünde, varsin sen!"
,"Benim yörem karadenizde, senin kuzeyinde bilinen!"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalim olmussun oysa simdilerde,"
,varsa birden asik ettin beni kendine!
,"Kor olup düstün hep, yarali yüregime!"
,"hatirlandin böylece, bahar kuslugunda,"
,"Mahsumiyet hepten sende, senin kinali kuzunda,"
,"Kadinlarim yükler tasir sende, sirtinda omuzunda,"
,"Civil civildir iste sey, senin yesilinle bozkirinda,"
,"Yakar durur beni sevdan, acisi aha tam suramda!"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalim olmussun oysa simdilerde,"
,varsa birden asik ettin beni kendine!
,"Kor olup düstün hep, yarali yüregime!"
,"Yillar geçti oldu, su gurbet ele geldim,"
,Bulgur pilavi piyaz tarhana ayranini özledim!
,"Zamanla aç açik kalanini görüpde hüzünlendim,"
,"Bazende senin oyunlarin, halayinla neselendim!"
,"Gurbet seni hatirladikca, sendekine imrendim!"
,Oy... Oy! Oy Türkiye! ...Türkiye!
,Bilmem acep bunca sevda niye?
,Çözemedim beni sana çeken ne?
,"Sevdalim olmussun oysa simdilerde,"
,varsa birden asik ettin beni kendine!
,"Kor olup düstün hep, yarali yüregime!"
,Evet Dostlar!
,"Umarim siirle gerek yurt içi gerekse yurtdisindaki,"
,"tüm gurbetcilerin hislerine, duygu düsüncelerine,"
,tercüman olup nebze olsa onlarin içindekileri
,dile getirdigimize inaniyoruz...
,Sevgiyle kalin... Siir kalin Siirle kalin HOSÇAKALIN!
,Yazan: Ramazan Kocapinar
,Gizemlikartal
,SiiRLERiMiZ
,BiZiM SiiRLERiMiZ – BiZiM GÖNÜL SARAYIMIZ
,Gizemlikartal
,Ramazan Kocapinar tarafindan kaleme alnip yazilan
,(manzara resimli) okunan (mp3) (Video) görüntüleri
,"hazirlanan Buram buram memleket kokan hasret, sevinç,"
,"inanç, özlem, sevda bazen acilarla hüzün dolu"
,olan duygu yüklü SiiRLERiMiZ...
,Yeni SiiRLERiMiZi (Okuyup) - (Dinleyip) - (izlediniz) ` eger sayet
,Cevabiniz HAYIR zaman asagidaki WEB ADRESiNE
,göz atmanizi tavsiye ederiz...! ! !
,WEB ADRESiMiZ:
,http://www.gizemlikartal.tr.gg
,
Gül'sün İstanbul,
,Sen...
,Türkiyemin ılık tebessümüsüm
,"Sıcak gülümsemesi,"
,"Gülen gözlerinin,"
,Göz bebeğisin.
,Anadolu unun soğuk pınarları
,Sende çağlar.
,"Sende bulur akordunu,"
,Karadeniz in kemençesi.
,Güneydoğu;
,Çayda çırayı sende oynar.
,Sen..
,Türkiye min kalbisin İstanbul
,"Sendedir geleceği Güney Doğunun,"
,"Trakya nın umudu sensin,"
,Türkiye cansa İstanbul;
,canda bedensin.
,"Fesleğen kokususun baharın,"
,Temmuzun güneşi nisanın yağmurusun
,"Türkü, türkü Trakya"
,"Buram, buram Anadolusun"
,Sultan Mehmedin kalbi
,MUHAMMED in gülüsün.
,Evliyalar diyarısın İstanbul
,Süleymaniyede ezanın yankılanır.
,Yeni Cami de...
,"Güvercinler konar omuzlarına,"
,"Yağmur damlası düşer,"
,Eyüp te avuçlarına.
,Sen...
,Geçmişisin Türkiye min İstanbul
,Fatih in hatıraları var
,Haliç in sularında
,Mimar Sinan ın parmak izleri
,Süleymaniye nin duvarlarında.
,Türkiye min ay ışığısın İstanbul
,"Bahar rüzğarısın,güneş sıcağı."
,Taşın toprağın altın İstanbul
,"Aş ekmek ocağısın,"
,Ana kucağı.
,İstanbul...
,"Denizde yakamozsun,"
,Okyanusta gizemsin.
,On sekizinde genç kızın
,Gelinliğe duyduğu özlemsin.
,"Yirmisinde delikanlının,"
,Sevdasın yüreğinde.
,Ve...ve İstanbul
,Osmanlıdan yadiğar
,Fatihten emanetsin.
,Geçmişten geleceğe
,Yemyeşil cennetsin.
,
İstanbul Şehri,
,Ey erguvanlar şehri Ístanbul.
,"Yedi tepeden topladım seni, çiçek tek tek"
,Sense iki kıtayı birleştirip sundun bana
,Çağlar kapayıp çağları açtın
,Nice imparatorluklara başkentlik yaptın
,Onbeş milyonluk nüfusuyla ey şehr-i Ístanbul
,Türkiye’de; Türkiye var Ístanbul.
,Boğazında uğrun uğrun süzülen gemilerin
,Güzel kadının boynundaki sıra sıra inci gerdanlık
,Boğaziçi Fatih Sultan Mehmet köprülerinle
,Salıncak olmuşsun medeniyetin beşiğine
,"Beyoğlun, tramvayın kısacık tünelin"
,Kurbağa bacağı bulunan çiçek pasajıyla
,Şiirlere konu olmuşsun ey şehr-i Ístanbul
,Türkiye’de; Türkiye var Ístanbul.
,yandan kapalıçarşınla ün salmışsın cihana
,"Diğer yandan Ayasofya, Topkapı Sarayınla"
,Lâleli’ye demir atmış turistlerinle
,Mahmut Paşa’da oluk oluk akan insanlarınla
,"Aksaray, Sirkeci, Zeytinburnu’daki kopuklarınla"
,"Nice akşamcılara, nice orospulara yataklık etmenle"
,Galata’da cızır cızır pişen taze balıklarınla
,Gönlümüzde taht kurmuşsun ey şehr-i Ístanbul
,Türkiye’de; Türkiye var Ístanbul.
,Rumeli Hisarı’nda konser dinleyen sessiz kalabalık
,"Emirgan’da dondurma yiyen kaçamak liseli aşıklar,"
,"Marmara denizine, tankerlerin mazotunu akıtanlar"
,Rıhtımına oturup Kızkulesi’ne bakanlar
,Kaç kez şahit oldular depremle sallanmana.
,"Gülü dikeniyle sevdiğim seviyorum seni, ey şehr-i Ístanbul"
,Türkiye’de; Türkiye var Ístanbul.
,Sözün Özü: Sıcak gülüş buz dağını eritebilir.
,
ANADOLU İÇİN; Paylaşmak Ya Da Paylaşmamak: HÜR İRADEDE! . = 000.001 =,
,04 Nisan 2013 Perşembe 12:04:46
,Kitapla Yürüyeceksin Hayat Yolunda; Sağlığın İçin! .
,= 000.001 =
,Kitapla Düşüneceksin Hayat Yolunda; Vuslatın İçin! .
,"“YEŞİL YILLAR” Adlı Kitaptan, Kısa Anlatı:"
,"/ Adeta hürmet hissi duyuyormuş gibi; “Bak oğlum,” dedi. “Böyle güzel, canlı sonbahar gününde hoş manzara değil mi? .” {Kitap Adı: YEŞİL YILLAR – Kitap Yazarı: A. J. CRONIN – Çeviren: Vahdet GÜLTEKİN – Yayınevi: ARİF BOLAT YAYINEVİ/İSTANBUL/1957 – Sayfa Numarası:027 - CÜMLE DERLEME: Kemal KABCIK / ANTALYA / 04 Nisan 2013 Perşembe 12:08:56}"
,Kitapla Uyuyacaksın Hayat Yolunda; Dinlencen İçin! .
,= TEŞEKKÜRLER TÜRKİYE =
,Kitapla Uyanacaksın Hayat Yolunda; Başarılar İçin! .
,"{ Metin Kopyasını; DÜN KENDİ VARLIĞIMIN MUHAFAZASI İÇİN, NOT DEFTERİME, BİLGİSAYARIMA KAYDETMİŞTİM! . BUGÜN PAYLAŞMAK NASİP OLDU, ŞÜKÜRLER OLSUN! . TEŞEKKÜRLER TÜRKİYE CUMHURİYETİ DEVLETİ TÜRKİYE CUMHURİYETİ VATANDAŞLIKLARI! . KUTLU CUMANIZ MÜBAREK OLSUN; DAİM: MEKAN ZAMANDA! . DOSTLUĞUN TEBESSÜMÜ DAİMİ OLUVERSİN İNŞALLAH! . TEŞEKKÜRLER TÜRKİYE! .}"
,
